9.81555823555943e-07	6.65015532070208e-08	9.54938104357335e-08	5.61951905252349e-07	1.84513946952507e-07	4.10577856883078e-08	1.26245834346147e-07	7.13595297514042e-08	0	0
6.65015532070208e-08	9.81555823555943e-07	2.59346476003512e-07	1.9444809821814e-07	5.61338795103802e-07	2.86294865136143e-07	8.94678332022696e-08	5.76009193760062e-08	2.00952423778477e-07	2.00952423778477e-07
9.54938104357335e-08	2.59346476003512e-07	9.25055234677106e-07	3.38067560121766e-07	3.51499851124499e-07	3.51236469998741e-07	1.85770533507419e-07	8.62559535747579e-08	1.62633688600864e-07	1.62633688600864e-07
5.61951905252349e-07	1.9444809821814e-07	3.38067560121766e-07	4.83216086781646e-07	3.42941588693182e-07	2.28926018111731e-07	2.27278591686717e-07	1.1988341960594e-07	1.4142292333913e-08	1.4142292333913e-08
1.84513946952507e-07	5.61338795103802e-07	3.51499851124499e-07	3.42941588693182e-07	5.33677093212469e-07	3.31726702801159e-07	2.12292543577688e-07	1.90736821733489e-07	2.01668965811472e-07	2.01668965811472e-07
4.10577856883078e-08	2.86294865136143e-07	3.51236469998741e-07	2.28926018111731e-07	3.31726702801159e-07	4.04433812647501e-07	2.18145938128517e-07	9.81724385101452e-08	1.54260716879654e-07	1.54260716879654e-07
1.26245834346147e-07	8.94678332022696e-08	1.85770533507419e-07	2.27278591686717e-07	2.12292543577688e-07	2.18145938128517e-07	4.49994847313139e-07	1.78019328801254e-07	7.00261488164188e-08	7.00261488164188e-08
7.13595297514042e-08	5.76009193760062e-08	8.62559535747579e-08	1.1988341960594e-07	1.90736821733489e-07	9.81724385101452e-08	1.78019328801254e-07	7.71196637341119e-07	8.44637899584023e-08	8.44637899584023e-08
0	2.00952423778477e-07	1.62633688600864e-07	1.4142292333913e-08	2.01668965811472e-07	1.54260716879654e-07	7.00261488164188e-08	8.44637899584023e-08	6.22868140462803e-07	6.22868140462803e-07
0	2.00952423778477e-07	1.62633688600864e-07	1.4142292333913e-08	2.01668965811472e-07	1.54260716879654e-07	7.00261488164188e-08	8.44637899584023e-08	6.22868140462803e-07	6.22868140462803e-07
