1.04346656454472e-06	2.13513131524645e-07	2.06189652111122e-07	6.07018652410248e-07	3.22885379888624e-07	9.47523188402014e-08	3.02899467182586e-08	1.6042416935684e-08	1.76496555655265e-08	1.76496555655265e-08
7.7691027571597e-08	5.11761258014633e-07	9.04377659284898e-08	2.09841707536712e-07	4.61625822572079e-07	3.45572981427077e-07	1.43301572033393e-07	1.54972784032596e-08	3.21685608197561e-09	3.21685608197561e-09
1.1062010746172e-07	2.05901237469117e-07	2.52839417296256e-07	1.41492532301818e-07	1.66055676961967e-07	1.98685736219068e-07	1.94898228752147e-07	5.06559749083287e-08	1.09385966397864e-07	1.09385966397864e-07
1.14870269624544e-07	2.64735358798375e-08	9.75967016372562e-08	1.83828958053045e-07	7.44819514372212e-08	4.4560579864273e-08	1.01258134415481e-07	4.8369825674776e-08	7.429819988059e-09	7.429819988059e-09
6.07661524952458e-08	1.99968263708111e-07	7.0496847462966e-08	1.04453077167218e-07	1.62540469177109e-07	7.28539620008285e-08	8.02231693494626e-08	6.32111289465286e-08	1.13369829387278e-07	1.13369829387278e-07
6.61719170436454e-08	8.0470445196525e-08	2.02731669054051e-07	8.56324133041273e-08	1.36148791729228e-07	2.44560108232537e-07	1.4243687624344e-07	5.54608865051195e-08	6.42542720752734e-08	6.42542720752734e-08
3.87365822555846e-08	2.29191372224646e-08	7.10740905406269e-08	7.71748065613784e-08	4.23648685852418e-08	1.65617868544737e-07	2.76705668559329e-07	1.69917986135531e-07	7.04215970240611e-08	7.04215970240611e-08
3.08703457451468e-08	1.23043089211683e-07	5.1720642861016e-08	2.65733519492726e-08	6.13987777666401e-08	1.0614259579936e-07	1.32354504083148e-07	5.81030249376416e-07	1.77385879923369e-07	1.77385879923369e-07
0	0	0	0	2.21551806455887e-07	0	0	1.80318391790753e-07	7.6128181587029e-07	7.6128181587029e-07
1.76496555655265e-08	3.21685608197561e-09	1.09385966397864e-07	7.429819988059e-09	1.13369829387278e-07	6.42542720752734e-08	7.04215970240611e-08	1.77385879923369e-07	7.6128181587029e-07	7.6128181587029e-07
