1.45619788484786e-06	4.18522996290148e-07	3.72087965150346e-07	3.89693767510012e-07	2.94787103014551e-07	1.01662789965522e-07	1.20364280548887e-07	2.22625126297127e-08	9.39876002052235e-09	9.39876002052235e-09
4.18522996290148e-07	1.19537536963091e-06	2.81218953750297e-07	2.2833083479553e-07	6.00954263967994e-07	2.67895012488035e-07	1.00683631850567e-07	7.53046162993598e-08	8.3321096584679e-08	8.3321096584679e-08
3.72087965150346e-07	2.81218953750297e-07	5.41954563260634e-07	4.35994179146285e-07	3.71084357598432e-07	3.65465173894683e-07	2.39142169514057e-07	1.16290993807092e-07	1.28385628487657e-07	1.28385628487657e-07
3.89693767510012e-07	2.2833083479553e-07	4.35994179146285e-07	5.40323417576668e-07	4.64302499175808e-07	3.51371815155294e-07	3.18368770239851e-07	2.22434281584278e-07	4.45904462059614e-07	4.45904462059614e-07
2.94787103014551e-07	6.00954263967994e-07	3.71084357598432e-07	4.64302499175808e-07	5.11987216295251e-07	3.59943573087088e-07	2.34534406711753e-07	1.58022918899814e-07	3.73356591059263e-07	3.73356591059263e-07
1.01662789965522e-07	2.67895012488035e-07	3.65465173894683e-07	3.51371815155294e-07	3.59943573087088e-07	3.30367007668528e-07	2.34554449499941e-07	8.67228828721914e-08	1.37528075138077e-07	1.37528075138077e-07
1.20364280548887e-07	1.00683631850567e-07	2.39142169514057e-07	3.18368770239851e-07	2.34534406711753e-07	2.3455444949994e-07	3.95610676004177e-07	2.14598020129498e-07	2.68958697516373e-07	2.68958697516373e-07
2.22625126297127e-08	7.53046162993599e-08	1.16290993807092e-07	2.22434281584278e-07	1.58022918899814e-07	8.67228828721914e-08	2.14598020129498e-07	6.02684456262742e-07	3.43735041428047e-07	3.43735041428047e-07
9.39876002052235e-09	8.3321096584679e-08	1.28385628487657e-07	4.45904462059614e-07	3.73356591059263e-07	1.37528075138077e-07	2.68958697516373e-07	3.43735041428047e-07	5.07521210580193e-07	5.07521210580193e-07
9.39876002052235e-09	8.3321096584679e-08	1.28385628487657e-07	4.45904462059614e-07	3.73356591059263e-07	1.37528075138077e-07	2.68958697516373e-07	3.43735041428047e-07	5.07521210580193e-07	5.07521210580193e-07
