5.4118798976287e-07	1.53413865014811e-07	1.45783357267511e-07	5.0301804140662e-07	3.5690188408981e-07	1.17178588698315e-07	4.98045335312242e-08	4.16900161699889e-08	1.30336756588606e-08	1.30336756588606e-08
7.86313714432508e-08	4.74462461467134e-07	1.82573085834143e-07	1.26251066810189e-07	4.71729833607666e-07	3.79617356983366e-07	1.48837300990683e-07	1.11429982402883e-07	1.88467461968122e-08	1.88467461968122e-08
2.8610070070379e-08	1.310066934072e-07	3.71588187439749e-07	1.52608030363211e-07	1.36877550897446e-07	3.19071178319133e-07	1.71747949828986e-07	5.88194973332227e-08	3.55390829544374e-08	3.55390829544374e-08
2.11616958134874e-07	1.37855421090653e-07	2.42438756240869e-07	2.64055950946221e-07	1.75753332125729e-07	1.44050879093945e-07	1.80835900577917e-07	4.91274943532444e-08	8.50594629918471e-08	8.50594629918471e-08
1.06107154205535e-07	1.82602902882765e-07	8.92816096695802e-08	1.08843469854408e-07	1.38397147736751e-07	1.01556706793863e-07	7.07199474457674e-08	1.12784719242117e-07	9.02548400905922e-08	9.02548400905922e-08
1.56704628025595e-08	5.29650726333705e-08	2.48164936397099e-07	5.58339040261697e-08	1.24468213328707e-07	2.16621355386324e-07	1.43582449406093e-07	8.54493573172759e-08	1.05663524354553e-07	1.05663524354553e-07
7.2798596481877e-08	5.35281342884971e-08	7.70292968091153e-08	1.01922626514316e-07	1.0555938385322e-07	1.35948073891719e-07	3.36920693652324e-07	1.36910894514178e-07	1.11831073686052e-07	1.11831073686052e-07
8.13574692436277e-09	6.51269706020864e-08	3.81369053920274e-08	3.49486097096627e-08	9.17070028022652e-08	6.91226960723953e-08	1.39084707069942e-07	6.07394011851587e-07	1.27919813719574e-07	1.27919813719574e-07
0	1.51737784601613e-07	0	7.39103864530846e-08	1.09279133220312e-07	0	7.32283978785357e-08	5.10670459623229e-07	4.5059736576558e-07	4.5059736576558e-07
1.30336756588606e-08	1.88467461968122e-08	3.55390829544374e-08	8.50594629918471e-08	9.02548400905922e-08	1.05663524354553e-07	1.11831073686052e-07	1.27919813719574e-07	4.5059736576558e-07	4.5059736576558e-07
