2.10440650437642e-06	3.14979820695258e-07	1.49966281036056e-07	4.26596989015049e-07	3.05756542743779e-07	9.77238731469439e-08	1.43513659928324e-07	6.26135008233297e-08	4.01376531814757e-08	4.01376531814757e-08
3.14979820695258e-07	1.05233033974233e-06	1.8834379764874e-07	2.82711686974318e-07	4.00345604140269e-07	2.74194793203695e-07	1.85128835002084e-07	1.19377998691456e-07	9.14919296684749e-08	9.14919296684749e-08
1.49966281036056e-07	1.8834379764874e-07	5.4453797766608e-07	5.63948199179063e-07	2.41389566736978e-07	3.94699599327623e-07	2.6119187257762e-07	8.04963174179306e-08	2.82610415480373e-08	2.82610415480373e-08
4.26596989015049e-07	2.82711686974318e-07	5.63948199179063e-07	7.97225721712797e-07	4.79536942104295e-07	3.86100652781635e-07	3.68454479687301e-07	9.09167385756696e-08	2.02138114578729e-07	2.02138114578729e-07
3.05756542743779e-07	4.00345604140269e-07	2.41389566736978e-07	4.79536942104295e-07	2.42639383197034e-07	2.07288713937719e-07	2.34792330991915e-07	1.60444048083287e-07	1.67529145886908e-07	1.67529145886908e-07
9.77238731469439e-08	2.74194793203695e-07	3.94699599327623e-07	3.86100652781635e-07	2.07288713937719e-07	3.29197545021338e-07	2.85149264979235e-07	1.28576941751532e-07	1.66803693076432e-07	1.66803693076432e-07
1.43513659928324e-07	1.85128835002084e-07	2.6119187257762e-07	3.68454479687301e-07	2.34792330991915e-07	2.85149264979235e-07	4.46459442111414e-07	2.09804352405198e-07	2.35157836610326e-07	2.35157836610326e-07
6.26135008233297e-08	1.19377998691456e-07	8.04963174179306e-08	9.09167385756696e-08	1.60444048083287e-07	1.28576941751532e-07	2.09804352405198e-07	7.111674144981e-07	4.65526915141208e-07	4.65526915141208e-07
4.01376531814757e-08	9.14919296684749e-08	2.82610415480373e-08	2.02138114578729e-07	1.67529145886908e-07	1.66803693076432e-07	2.35157836610326e-07	4.65526915141208e-07	4.5059736576558e-07	4.5059736576558e-07
4.01376531814757e-08	9.14919296684749e-08	2.82610415480373e-08	2.02138114578729e-07	1.67529145886908e-07	1.66803693076432e-07	2.35157836610326e-07	4.65526915141208e-07	4.5059736576558e-07	4.5059736576558e-07
