1.02691383790431e-06	6.11841961105724e-07	3.2257700185851e-07	6.71299070179674e-07	4.07963448981248e-07	2.64062448439665e-07	7.51020927364103e-08	2.81644618963081e-08	2.57010120922174e-08	2.57010120922174e-08
6.11841961105725e-07	8.34197567004308e-07	2.86386313267931e-07	3.78049121332129e-07	4.52022334236331e-07	4.71086890841612e-07	7.98874522974707e-08	4.29111118955457e-08	1.60808392817595e-08	1.60808392817595e-08
3.2257700185851e-07	2.8638631326793e-07	5.77210950226255e-07	4.99140266272249e-07	3.62785877843165e-07	4.42320150244021e-07	1.86903418005458e-07	4.57481737754207e-08	4.44007531662515e-08	4.44007531662515e-08
6.71299070179673e-07	3.78049121332129e-07	4.99140266272249e-07	6.48084771025542e-07	5.30764273831642e-07	6.14282536988123e-07	2.20417323847448e-07	1.16421775753555e-07	5.38783246709332e-07	5.38783246709332e-07
4.07963448981248e-07	4.52022334236331e-07	3.62785877843165e-07	5.30764273831642e-07	4.78287269178954e-07	5.59496248837496e-07	1.61950112362337e-07	1.14446281561543e-07	2.4406631905441e-07	2.4406631905441e-07
2.64062448439665e-07	4.71086890841612e-07	4.42320150244021e-07	6.14282536988123e-07	5.59496248837496e-07	7.12842055235786e-07	3.54206329037897e-07	1.521137052264e-07	6.58353014686488e-07	6.58353014686488e-07
7.51020927364103e-08	7.98874522974707e-08	1.86903418005458e-07	2.20417323847448e-07	1.61950112362337e-07	3.54206329037897e-07	2.35053213532097e-07	9.4979638441998e-08	3.50092869574758e-08	3.50092869574758e-08
2.81644618963081e-08	4.29111118955457e-08	4.57481737754207e-08	1.16421775753555e-07	1.14446281561543e-07	1.521137052264e-07	9.4979638441998e-08	4.92341930167675e-07	1.38157132999485e-07	1.38157132999485e-07
2.57010120922174e-08	1.60808392817595e-08	4.44007531662515e-08	5.38783246709332e-07	2.4406631905441e-07	6.58353014686488e-07	3.50092869574758e-08	1.38157132999485e-07	3.12234971863963e-07	3.12234971863963e-07
2.57010120922174e-08	1.60808392817595e-08	4.44007531662515e-08	5.38783246709332e-07	2.4406631905441e-07	6.58353014686488e-07	3.50092869574758e-08	1.38157132999485e-07	3.12234971863963e-07	3.12234971863963e-07
