5.47755186792643e-07	1.40393646744987e-07	1.57746236092109e-07	5.53293098823448e-07	4.27715423899098e-07	8.50992044602919e-08	4.02448632002323e-08	9.83985991747458e-09	0	0
2.03083027760427e-07	6.7458496744472e-07	1.23516444882218e-07	2.07332200472512e-07	4.54174333599382e-07	3.20650521432155e-07	9.60404833951004e-08	9.91298787500611e-09	5.5705141389929e-09	5.5705141389929e-09
1.97733532969685e-07	6.06716203438706e-08	2.77960557187711e-07	1.30066828843219e-07	1.16850390772687e-07	3.25378976923277e-07	2.07411419196283e-07	3.09140350099016e-08	0	0
1.65607912416135e-07	1.15335583101624e-07	1.65302386957624e-07	1.51087641703562e-07	6.61170177921312e-08	5.50185459658983e-08	1.04113321402412e-07	3.0971380774866e-08	6.15772046301492e-08	6.15772046301492e-08
8.51615732666322e-08	1.95045430338612e-07	7.49766692612504e-08	1.24704631582726e-07	1.19404230659968e-07	8.5437357383691e-08	8.62809998810744e-08	4.42576411316319e-08	2.25460871106778e-08	2.25460871106778e-08
2.9374650636605e-08	9.63082720120056e-08	1.51010728655529e-07	7.54027848077798e-08	1.01587808738796e-07	1.74450095364476e-07	1.78305146749487e-07	4.63292697353686e-08	6.13878216142508e-08	6.13878216142508e-08
3.17548594806021e-08	1.15422167993914e-08	6.63406407911595e-08	6.92410943466715e-08	6.34369242191314e-08	1.6641770706021e-07	2.55069400051013e-07	1.13720510308928e-07	9.55783615961606e-08	9.55783615961606e-08
3.79060024302104e-08	6.43382777019587e-08	3.33209155435992e-08	4.93852664622128e-08	5.87083566877058e-08	5.4743887020926e-08	1.02318719395384e-07	5.9141415492002e-07	8.8814117953872e-08	8.8814117953872e-08
0	0	0	0	8.30819274209575e-07	0	0	5.40955175372258e-07	3.80640907935145e-07	3.80640907935145e-07
0	5.5705141389929e-09	0	6.15772046301492e-08	2.25460871106778e-08	6.13878216142508e-08	9.55783615961606e-08	8.8814117953872e-08	3.80640907935145e-07	3.80640907935145e-07
