8.823594964506e-07	5.0503378843904e-08	7.70162450022084e-08	5.39211065599828e-07	1.78156350631509e-07	3.71006765270405e-08	9.80268129573962e-08	5.27343985080677e-08	0	0
5.0503378843904e-08	8.823594964506e-07	2.53111252742419e-07	2.26748980264659e-07	4.79969339788813e-07	3.12338688671139e-07	4.27012492679032e-08	1.09828891240161e-08	8.72803992798145e-08	8.72803992798145e-08
7.70162450022084e-08	1.11417788563089e-07	6.13495766257755e-07	1.8171108872247e-07	2.54649748435349e-07	2.20674789267978e-07	1.56605322170765e-07	3.80792610046734e-08	6.87498136112861e-08	6.87498136112861e-08
5.39211065599828e-07	1.4010105094035e-07	2.10631260375574e-07	3.16186544436483e-07	2.01545301342376e-07	9.31241655290444e-08	9.14720100070009e-08	3.91189840559992e-08	2.54561262010434e-09	2.54561262010434e-09
1.78156350631509e-07	5.36515279581445e-07	1.92540778228882e-07	2.06524585651792e-07	3.4603161473713e-07	1.71651248647113e-07	6.85589189847044e-08	9.44712142447501e-08	5.9157145574179e-08	5.9157145574179e-08
3.71006765270405e-08	2.04133635470877e-07	2.85929917879604e-07	1.44058574335618e-07	2.31397141961289e-07	3.09774246819665e-07	1.4739783491758e-07	4.51125153171562e-08	9.15601535483432e-08	9.15601535483432e-08
9.80268129573962e-08	1.06441922980648e-07	1.26622575621635e-07	2.13962331523477e-07	1.59184445119758e-07	1.74608391361815e-07	3.75578705808195e-07	1.46974535135927e-07	6.51298067846292e-08	6.51298067846292e-08
5.27343985080677e-08	4.96847493589407e-08	5.60647141344672e-08	9.02730577160925e-08	1.39868289467901e-07	7.86700036011665e-08	1.2455280227682e-07	7.27899023047457e-07	1.06525505944339e-07	1.06525505944339e-07
0	3.14624448277139e-07	4.54095867310898e-08	0	2.46413918643314e-07	1.14304919352428e-07	0	5.53250677235501e-08	6.22868140462803e-07	6.22868140462803e-07
0	8.72803992798145e-08	6.87498136112861e-08	2.54561262010434e-09	5.9157145574179e-08	9.15601535483432e-08	6.51298067846292e-08	1.06525505944339e-07	6.22868140462803e-07	6.22868140462803e-07
