3.72549634297911e-06	3.54870939005702e-07	4.15705751740523e-07	4.00100138729518e-07	4.26154411648017e-07	9.23642837825191e-08	6.1257505487775e-08	5.96068025367421e-08	5.9155990930104e-08	5.9155990930104e-08
3.54870939005702e-07	3.54115834800302e-06	1.60962459368073e-07	3.51370347826607e-07	8.32703136086749e-07	2.24571277982653e-07	1.2492932596621e-07	8.10630845561345e-08	1.4166122980884e-08	1.4166122980884e-08
4.15705751740523e-07	1.60962459368073e-07	8.53500604557717e-07	4.99868290332931e-07	5.09262245425418e-07	3.66839375861715e-07	2.77584830245477e-07	5.64352389278081e-08	2.63562951977245e-08	2.63562951977245e-08
4.00100138729518e-07	3.51370347826607e-07	4.99868290332931e-07	6.19294962229151e-07	5.09186295326836e-07	2.29771531092432e-07	3.12295378327899e-07	3.65206408717497e-07	7.6477181005654e-07	7.6477181005654e-07
4.26154411648017e-07	8.32703136086749e-07	5.09262245425418e-07	5.09186295326836e-07	5.84899305059488e-07	3.2345316435863e-07	2.37550655230363e-07	1.20067050464249e-07	1.50088938615639e-07	1.50088938615639e-07
9.23642837825191e-08	2.24571277982653e-07	3.66839375861715e-07	2.29771531092432e-07	3.2345316435863e-07	2.72402640304686e-07	2.21983806771053e-07	1.14760672159886e-07	8.9781377461895e-08	8.9781377461895e-08
6.1257505487775e-08	1.2492932596621e-07	2.77584830245477e-07	3.12295378327899e-07	2.37550655230363e-07	2.21983806771053e-07	3.493063364594e-07	2.14720062849771e-07	1.70167204837691e-07	1.70167204837691e-07
5.96068025367421e-08	8.10630845561345e-08	5.64352389278081e-08	3.65206408717497e-07	1.20067050464249e-07	1.14760672159886e-07	2.14720062849771e-07	6.71899687533108e-07	5.65653375775776e-07	5.65653375775776e-07
5.9155990930104e-08	1.4166122980884e-08	2.63562951977245e-08	7.6477181005654e-07	1.50088938615639e-07	8.97813774618951e-08	1.70167204837691e-07	5.65653375775776e-07	0	0
5.9155990930104e-08	1.4166122980884e-08	2.63562951977245e-08	7.6477181005654e-07	1.50088938615639e-07	8.9781377461895e-08	1.70167204837691e-07	5.65653375775776e-07	0	0
