3.89219421268949e-06	4.49799068059495e-07	2.82333772423055e-07	4.67493429653876e-07	3.59947928511567e-07	1.32953851348244e-07	1.06201620637677e-07	1.63562563065848e-07	2.56242730704797e-07	2.56242730704797e-07
4.49799068059495e-07	1.497740414202e-06	1.81466505597456e-07	1.88597191898879e-06	5.92777068297989e-07	2.00679851375543e-07	8.27998670616842e-08	1.13864351721619e-07	7.3583339624704e-08	7.3583339624704e-08
2.82333772423055e-07	1.81466505597456e-07	7.41130568992741e-07	5.09356346197712e-07	2.75580149567671e-07	4.00439125940116e-07	1.80605604531128e-07	7.65452791301456e-08	1.20241683431355e-07	1.20241683431355e-07
4.67493429653876e-07	1.88597191898879e-06	5.09356346197712e-07	6.54768771702129e-07	4.58463214436431e-07	3.14077403018401e-07	2.92524409887955e-07	4.97955744787612e-07	1.05171971348627e-06	1.05171971348627e-06
3.59947928511567e-07	5.92777068297989e-07	2.75580149567671e-07	4.58463214436431e-07	2.7730503423141e-07	2.27021730858195e-07	1.24364110301831e-07	9.9813087480292e-08	9.37125703232436e-08	9.37125703232436e-08
1.32953851348244e-07	2.00679851375543e-07	4.00439125940116e-07	3.14077403018401e-07	2.27021730858195e-07	2.45856381646727e-07	1.91064948333156e-07	8.65023306189221e-08	1.69532638264522e-07	1.69532638264522e-07
1.06201620637677e-07	8.27998670616842e-08	1.80605604531128e-07	2.92524409887955e-07	1.24364110301831e-07	1.91064948333156e-07	3.5425121167672e-07	1.96154857685406e-07	1.36367005655486e-07	1.36367005655486e-07
1.63562563065848e-07	1.13864351721619e-07	7.65452791301456e-08	4.97955744787612e-07	9.9813087480292e-08	8.65023306189221e-08	1.96154857685406e-07	5.79278420324169e-07	4.49270809756525e-07	4.49270809756525e-07
2.56242730704797e-07	7.3583339624704e-08	1.20241683431355e-07	1.05171971348627e-06	9.37125703232436e-08	1.69532638264522e-07	1.36367005655486e-07	4.49270809756525e-07	4.94650812253025e-07	4.94650812253025e-07
2.56242730704797e-07	7.3583339624704e-08	1.20241683431355e-07	1.05171971348627e-06	9.37125703232436e-08	1.69532638264522e-07	1.36367005655486e-07	4.49270809756525e-07	4.94650812253025e-07	4.94650812253025e-07
