8.6430633091608e-07	1.66226670875079e-07	1.36224316124992e-07	5.23188105984752e-07	4.10563453256552e-07	1.51742195994365e-07	8.515367236543e-08	6.22267040481632e-08	6.14983969840275e-08	6.14983969840275e-08
1.23167219904811e-07	8.46592824844068e-07	1.01996494209997e-07	1.99565159965426e-07	4.80936279715143e-07	2.35797076975524e-07	1.12207735377973e-07	1.84470458806415e-08	6.21543608020146e-08	6.21543608020146e-08
2.03810166192312e-08	1.53910900320243e-07	3.2689334887803e-07	1.812938480273e-07	2.64358588246478e-07	2.15677726019898e-07	1.77612100486628e-07	3.05470709145941e-08	2.20454586144922e-08	2.20454586144922e-08
1.95556220063155e-07	1.38572637999076e-07	1.80797037084071e-07	2.1291927703935e-07	1.2430713131187e-07	8.65106460944323e-08	7.9353562644615e-08	2.35122893505286e-08	4.32497073030094e-08	4.32497073030094e-08
1.17733330692773e-07	2.13629559059181e-07	1.56315408491965e-07	1.91181280946231e-07	2.42473557485197e-07	1.33110545653826e-07	1.14282257244571e-07	7.99397291837531e-08	7.84362739721987e-08	7.84362739721987e-08
1.88611332950747e-08	7.69683609570429e-08	2.00976224444772e-07	1.04690347904982e-07	1.36013161784192e-07	1.71070476137864e-07	1.55685962480238e-07	1.02997496380083e-07	1.25744581743109e-07	1.25744581743109e-07
2.78322139435887e-08	3.18295458394529e-08	1.18107815082391e-07	1.05878064376889e-07	6.83606530489497e-08	1.77313251519523e-07	3.41293787077597e-07	1.23388365307569e-07	7.98270730782455e-08	7.98270730782455e-08
2.37460118788591e-08	6.04950138987669e-08	5.05469232270919e-08	5.64826567387149e-08	5.72459989828796e-08	5.09123162800366e-08	1.54125563412395e-07	4.85377277107959e-07	1.13259730824723e-07	1.13259730824723e-07
0	0	4.55388710239898e-08	0	1.70424466504528e-07	3.86881543255001e-07	1.58614080414281e-07	2.3117742537276e-07	1.30133643738511e-07	1.30133643738511e-07
6.14983969840275e-08	6.21543608020146e-08	2.20454586144922e-08	4.32497073030094e-08	7.84362739721987e-08	1.25744581743109e-07	7.98270730782455e-08	1.13259730824723e-07	1.30133643738511e-07	1.30133643738511e-07
