"date","adeno_A_0_9","adeno_A_10_19","adeno_A_20_29","adeno_A_30_39","adeno_A_40_49","adeno_A_50_59","adeno_A_60_69","adeno_A_70_79","adeno_A_80_89","adeno_A_90_99","adeno_B_0_9","adeno_B_10_19","adeno_B_20_29","adeno_B_30_39","adeno_B_40_49","adeno_B_50_59","adeno_B_60_69","adeno_B_70_79","adeno_B_80_89","adeno_B_90_99","rna_A_0_9","rna_A_10_19","rna_A_20_29","rna_A_30_39","rna_A_40_49","rna_A_50_59","rna_A_60_69","rna_A_70_79","rna_A_80_89","rna_A_90_99","rna_B_0_9","rna_B_10_19","rna_B_20_29","rna_B_30_39","rna_B_40_49","rna_B_50_59","rna_B_60_69","rna_B_70_79","rna_B_80_89","rna_B_90_99"
2021-01-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.54281228776772,7.23264996177987,10.5489834083724,13.0425925146781,8.35663525050017,11.2975928706332,49.2964181636055,16.182315542663,0,0,0.174723549529528,0.075276450470472,0,0,0,0,0,0
2021-01-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.54281228776772,7.23264996177987,10.5489834083724,13.0425925146781,8.35663525050017,11.2975928706332,49.2964181636055,16.182315542663,0,0,0.174723549529528,0.075276450470472,0,0,0,0,0,0
2021-01-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.25,65.8362593989785,87.820985078896,112.688601369425,147.246311282836,98.0018454647903,172.51385300526,562.15790434528,178.984240054535,0,0,0,0,0,0,0,0,0,0
2021-01-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.25,65.8362593989785,87.820985078896,112.688601369425,147.246311282836,98.0018454647903,172.51385300526,562.15790434528,178.984240054535,0,0,0,0,0,0,0,0,0,0
2021-01-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.25,65.8362593989785,87.820985078896,112.688601369425,147.246311282836,98.0018454647903,172.51385300526,562.15790434528,178.984240054535,0,0,0,0,0,0,0,0,0,0
2021-01-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.25,65.8362593989785,87.820985078896,112.688601369425,147.246311282836,98.0018454647903,172.51385300526,562.15790434528,178.984240054535,0,0,0,0,0,0,0,0,0,0
2021-01-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.25,166.601351569388,236.571541340547,300.57139936597,388.582537579905,336.4793374884,552.816893797425,1536.2352874683,482.14165139007,0,0,0.25,0,0,0,0,0,0,0
2021-01-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.25,166.601351569388,236.571541340547,300.57139936597,388.582537579905,336.4793374884,552.816893797425,1536.2352874683,482.14165139007,0,0,0.25,0,0,0,0,0,0,0
2021-01-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.25,166.601351569388,236.571541340547,300.57139936597,388.582537579905,336.4793374884,552.816893797425,1536.2352874683,482.14165139007,0,0,0.25,0,0,0,0,0,0,0
2021-01-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.25,166.601351569388,236.571541340547,300.57139936597,388.582537579905,336.4793374884,552.816893797425,1536.2352874683,482.14165139007,0,0,0.25,0,0,0,0,0,0,0
2021-01-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5,231.961781616955,327.256086895628,399.804489709262,502.19619099367,442.099595427842,747.177076638578,2116.0723032984,665.432475419668,0,0,0,0,0,0,0,0,0,0
2021-01-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5,231.961781616955,327.256086895628,399.804489709262,502.19619099367,442.099595427842,747.177076638578,2116.0723032984,665.432475419668,0,0,0,0,0,0,0,0,0,0
2021-01-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5,231.961781616955,327.256086895628,399.804489709262,502.19619099367,442.099595427842,747.177076638578,2116.0723032984,665.432475419668,0,0,0,0,0,0,0,0,0,0
2021-01-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5,231.961781616955,327.256086895628,399.804489709262,502.19619099367,442.099595427842,747.177076638578,2116.0723032984,665.432475419668,0,0,0,0,0,0,0,0,0,0
2021-01-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5,247.686901074613,349.153959220007,427.339463974437,544.86326459897,509.165120393918,819.537274085753,2259.40743494145,709.346581710848,0,0,0,0,0,0,0,0,0,0
